imagen,glioma,meningioma,pituitary,no_tumor
./tumores-cerebrales-mri-dataset/meningioma/M_285.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_285_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_285_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_285_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_285_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_285_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_285_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_286.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_286_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_286_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_286_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_286_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_286_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_287.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_287_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_287_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_287_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_287_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_287_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_287_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_288.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_288_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_288_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_288_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_288_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_288_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_288_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_289.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_289_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_289_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_289_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_289_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_289_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_289_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_28_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_28_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_28_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_28_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_28_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_28_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_29.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_290.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_290_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_290_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_290_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_290_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_290_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_290_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_291.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_291_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_291_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_291_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_291_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_291_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_291_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_292.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_292_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_292_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_292_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_292_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_292_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_292_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_293.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_293_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_293_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_293_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_293_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_293_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_293_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_294.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_294_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_294_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_294_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_294_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_294_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_294_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_295.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_295_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_295_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_295_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_295_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_295_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_295_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_296.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_296_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_296_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_296_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_296_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_296_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_296_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_297.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_297_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_297_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_297_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_297_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_297_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_297_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_298.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_298_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_298_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_298_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_298_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_298_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_298_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_299.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_299_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_299_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_299_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_299_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_299_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_299_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_29_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_29_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_29_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_29_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_29_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_2_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_2_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_2_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_2_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_2_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_2_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_3.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_30.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_300.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_300_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_300_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_300_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_300_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_300_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_300_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_301.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_301_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_301_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_301_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_301_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_301_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_302.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_302_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_302_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_302_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_302_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_302_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_303.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_303_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_303_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_303_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_303_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_303_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_303_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_304.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_304_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_304_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_304_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_304_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_304_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_304_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_305.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_305_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_305_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_305_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_305_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_305_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_305_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_306.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_306_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_306_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_306_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_306_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_306_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_306_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_307.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_307_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_307_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_307_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_307_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_307_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_307_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_308.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_308_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_308_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_308_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_308_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_308_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_308_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_309.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_309_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_309_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_309_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_309_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_309_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_309_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_30_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_30_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_30_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_30_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_30_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_30_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_31.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_310.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_310_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_310_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_310_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_310_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_310_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_310_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_311.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_311_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_311_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_311_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_311_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_311_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_311_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_312.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_312_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_312_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_312_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_312_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_312_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_313.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_313_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_313_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_313_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_313_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_313_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_313_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_314.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_314_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_314_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_314_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_314_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_314_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_314_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_315.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_315_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_315_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_315_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_315_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_315_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_315_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_316.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_316_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_316_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_316_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_316_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_316_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_316_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_317.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_317_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_317_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_317_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_317_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_317_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_317_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_318.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_318_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_318_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_318_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_318_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_318_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_318_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_319.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_319_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_319_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_319_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_319_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_319_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_319_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_31_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_31_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_31_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_31_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_31_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_31_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_32.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_320.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_320_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_320_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_320_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_320_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_320_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_320_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_321.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_321_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_321_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_321_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_321_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_321_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_321_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_322.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_322_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_322_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_322_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_322_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_322_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_322_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_323.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_323_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_323_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_323_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_323_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_323_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_323_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_324.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_324_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_324_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_324_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_324_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_324_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_324_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_325.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_325_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_325_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_325_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_325_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_325_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_325_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_326.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_326_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_326_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_326_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_326_RO_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_326_SP_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_326_VF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_327.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_327_BR_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_327_DA_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_327_HF_.jpg,0,1,0,0
./tumores-cerebrales-mri-dataset/meningioma/M_327_RO_.jpg,0,1,0,0
